"state","year","addCC","CTC","edservs","edsubs","fedEITC","fedSSI","HCD","HeadStartPriv","highered","lib","Medicaid_CHIP","other_health","othercashserv","parkrec","pell","PK12ed","pubhealth","SNAP","socsec","stateEITC","TANFbasic","unemp","wcomp"
"Alabama",1997,0,0,350838.21875,153610.15625,1108307.875,183427.359375,322637.9375,79529.84375,1363824.25,59888.18359375,NA,NA,608774.4375,306912.34375,172289.046875,4665308.5,1104736.125,285652,394577.84375,0,90994.203125,398464.15625,0
"Alabama",1998,0,316940.6875,360017.46875,164853.546875,1104038.75,189028.578125,373019.125,78532.2578125,1407165.125,70488.5390625,466612.09375,5561545.5,1113345.125,322766.125,180240.421875,4936372.5,1109898,259185.765625,395535.03125,0,62383.6015625,264625.6875,0
"Alabama",1999,0,406873.21875,397330.75,175394.703125,1110300.5,166693.890625,383611.59375,86251.34375,1477568.5,76318.9765625,582230.75,5748182,1190147.875,279667.96875,182014.015625,5263485.5,1154897.375,252973.0625,404392.125,0,48939.30078125,265382.75,0
"Alabama",2000,0,400676.875,375077.90625,189663.34375,1115508.5,177257.5625,346068.21875,96889.46875,1476929.75,80574.1484375,592836.25,6489147.5,1209696.875,294472.4375,203082.59375,5460038.5,1141217.75,241691.640625,414280.5625,0,49527.32421875,254759.03125,0
"Alabama",2001,0,434994.53125,379801.9375,220572.765625,1131399.75,190053.609375,383239.4375,109519.2109375,1524913.625,81615.125,797087.1875,6611283.5,1294521.25,339264.875,260593.078125,5509615,1206496.5,253375.296875,426875.03125,0,42401.0859375,348898.59375,0
"Alabama",2002,0,403933.5,387030.3125,251840.125,1239040.5,202134,421676.15625,106089.9140625,1581822.75,83193.2421875,1077113.25,6697375,1377992.125,384714.90625,301449.875,5596258,1277773.625,272367.0625,435697.03125,0,43066.2265625,441842.90625,0
"Alabama",2003,0,416396.75,451881.625,258707.5,1260563,203612.75,436043.3125,114588.0625,1622516.375,89522.1484375,1254432.625,6795170,1428165.25,387170.0625,314453.78125,5692527,1310215,299497.625,445451.34375,0,59297.44140625,415714.375,0
"Alabama",2004,0,578716.5,511324.4375,263763.625,1282428.5,206293.53125,447239.125,111486.671875,1651951.375,95056.4296875,1196913.625,7068837.5,1486062,387246.84375,299061.5625,5751271,1333582.625,336828.28125,456079.21875,0,56247.80859375,388253.78125,0
"Alabama",2005,0,564258.1875,301215.5625,269542.375,1324812,210890.65625,445802.625,108920.5234375,1663550,98417.734375,1209594.25,7515585,731023.75,418265.625,271099.3125,5988129.5,934084.5625,378270.78125,467583.28125,0,57617.83984375,259379.375,0
"Alabama",2006,0,546800.875,313356.4375,287807.90625,1342454,216644.625,448517.34375,104605.8046875,1797792.75,93598.21875,1350494.125,7242344.5,762449.8125,432983.59375,255223.234375,6450460.5,936077.5625,356535,479493.96875,0,40717.04296875,236430.640625,0
"Alabama",2007,0,539045.5,317665.78125,338432.5625,1400191,219855.078125,410118.375,102237.53125,2026485.625,99619.78125,1478251.375,6895372.5,791710.375,408896.3125,276780.71875,6998077.5,1001971,356446.40625,476905.5,0,52583.30859375,241370.375,0
"Alabama",2008,0,510886.96875,335910.71875,355685.84375,1388973.625,218855.140625,429626.875,100589.6328125,2081292.25,93259.0546875,1707418.125,6388402,759132.5,435360.15625,351639.1875,7492518.5,1130753.875,385480.84375,492342.375,0,45723.96484375,279211.125,0
"Alabama",2009,566819.9375,460770.8125,325389,414676.96875,1548488.875,235336.421875,427239.53125,104174.3359375,1858077,104489.3671875,1999538.5,7501044,768659.4375,402588.4375,591667.125,7359421.5,1005045.625,542188.1875,489447.75,0,46937.37109375,594732.6875,0
"Alabama",2010,582621.625,457320.34375,334292.625,443218.84375,1518717.125,235873.15625,426415.65625,104887.2421875,1652373.25,105662.1875,2379098,8107234,823399.375,368966.4375,678146.875,7234370.5,1002408,646268.6875,492314.96875,0,54026.515625,1146343.625,0
"Alabama",2011,571196.875,435718.125,326167.875,480866.5625,1524837.625,232280.890625,424039.5,108485.390625,1599573,100570.1640625,2162925,8129508,782555.8125,388088.96875,605330.5,7110272.5,988199.875,739102.8125,506962.34375,0,58214.87109375,1027060.3125,0
"Alabama",2012,536002.5625,424477.0625,298453.09375,485844.625,1501929.625,234827.65625,456443,112992.0234375,1949420.25,86101.21875,2154498.5,8157744,706464.625,377626,543369.875,6679082,956708.8125,659598,510756.6875,0,52571.9140625,754264.8125,0
"Alabama",2013,522311.625,408897.8125,301595.1875,544459.625,1497752.5,228561.9375,392200.625,105290.703125,2015066.375,94505.2578125,2218549,8601141,660909.875,396904.59375,517994.40625,6730869.5,929584.5,624909.8125,512927.90625,0,47799.8671875,431148.9375,0
"Alabama",2014,503994.03125,397438.90625,305185.0625,575704.875,1478007.25,214221.671875,433075.9375,109961.796875,1957864.75,92232.375,2329032.75,8661545,666671.8125,384390.71875,497198.59375,6751521,841803.625,597308.8125,506175.375,0,40644.2421875,335244.1875,0
"Alabama",2015,487546.375,391019.75,306502.625,623677.1875,1460565.5,202011.125,441093.71875,118442.6171875,1867732.75,95727.921875,2234322,8824983,711603.375,380367.03125,461835.75,6718110,853149,607776.5625,493575.90625,0,31905.599609375,225601.78125,0
"Alabama",2016,452968,383426,317134,675607,1392333,186143.921875,431095,115742.8828125,1809324,99678,2288558.75,9464564,909292.25,330073,434938.34375,6589890,803639,555892.0625,484469.34375,0,25672.71484375,196704,0
"Alaska",1997,0,0,74649.921875,7913.4189453125,53389.19921875,6670.3125,107141.9921875,10809.302734375,298618.21875,31804.814453125,NA,NA,246623.3125,62215.15625,10800.65234375,1486170,221856.625,40655.546875,43792.1796875,0,140774.90625,196553.640625,3236.65966796875
"Alaska",1998,0,62079.9453125,75746.375,6119.82373046875,56684.078125,6385.54150390625,106990.578125,10874.4921875,311027.90625,30606.162109375,191551.71875,434001.3125,259582.125,66367.34375,14581.2431640625,1436100.875,228674.375,36294.78515625,45791.4765625,0,108346.75,151339.234375,3609.92138671875
"Alaska",1999,0,78809.953125,65795.9609375,6230.91552734375,55711.0625,6181.826171875,109111.953125,11353.3115234375,320911.625,30872.240234375,219465.546875,429862.59375,280374.8125,63640.1796875,13360.53125,1526132,224189.171875,35018.7421875,46226.81640625,0,89022.5,163187.40625,3429.78515625
"Alaska",2000,0,78293.0546875,60953.1953125,7401.97509765625,54173.953125,6341.8779296875,132432.9375,13269.59375,339934.875,31995.283203125,275657.21875,466828.1875,328696.53125,65410.45703125,13831.66796875,1544092.625,213869.65625,32540.083984375,49760.23046875,0,75444.21875,152742.046875,4205.17236328125
"Alaska",2001,0,87909.1796875,69744.3203125,9422.1201171875,56844.1328125,6650.89111328125,144086.578125,15511.9658203125,380350.25,30955.923828125,334414.125,548095.1875,333738.5625,67785.3671875,15724.2861328125,1581612.75,209924.96875,32781.76953125,51857.33203125,0,68160.7890625,157466.515625,3987.76611328125
"Alaska",2002,0,84454.40625,78686.859375,11430.3134765625,70479.5078125,7094.73095703125,156306.390625,14619.517578125,421884.375,30176.130859375,390701.875,632626.75,330521.375,70547.609375,17841.111328125,1628866.75,207619.6875,39476.45703125,51241.7890625,0,72068.4375,163121.625,3807.04858398438
"Alaska",2003,0,78980.8359375,84462.8828125,13061.953125,74381.6171875,7217.8056640625,172092.140625,12845.708984375,426713.1875,30492.455078125,463475.125,709671.9375,378887.71875,71099.5859375,18846.751953125,1654885,192835.53125,43414.82421875,50737.40234375,0,64488.12890625,278967.0625,3747.2236328125
"Alaska",2004,0,117838.9765625,89497.4765625,14547.5732421875,77815.28125,7193.16796875,186196.640625,15026.4169921875,428830.5,30616.23828125,482069.96875,827641.625,425464.9375,71210.5,19531.708984375,1670077.875,177546.59375,41270.03125,50786.9453125,0,54360.4296875,388253.78125,3667.92944335938
"Alaska",2005,0,111920.5625,75690.515625,13454.2001953125,80046.78125,7463.212890625,210620.375,15123.984375,451707.8125,29646.4140625,500077.09375,860776.5,338883.0625,72571.953125,18063.44140625,1722530.375,205648.90625,49269.953125,54450.63671875,0,49991.4609375,139926.84375,4375.71533203125
"Alaska",2006,0,106170.53125,70968.7578125,14438.673828125,81001.171875,7944.08935546875,218912.765625,14526.6494140625,447993.375,31904.736328125,474208.5,909971.9375,340363.28125,76932.8671875,17701.955078125,1777312.25,187731.015625,48496.22265625,53279.38671875,0,42863.30078125,124609.21875,3596.12719726562
"Alaska",2007,0,107054.09375,70636.8515625,14948.87109375,80586.3359375,8036.31494140625,244587.140625,14357.4765625,463011.46875,32124.0234375,460099.46875,969555.9375,321240.59375,76176.1875,19869.083984375,1845488.5,191475.09375,46086.1875,53129.5546875,0,42754.08984375,113634.34375,3074.60668945312
"Alaska",2008,0,105426.453125,70623.46875,15747.7626953125,69422.90625,8061.63818359375,251549.796875,14044.6513671875,468366.21875,35742.99609375,410903.84375,950565.625,339557.5,104059.671875,23109.0078125,2131537.5,207555.5625,51449.81640625,53479.453125,0,37631.87890625,123211.4765625,3112.04174804688
"Alaska",2009,51862.234375,93443.28125,75321.0234375,19221.310546875,104670.328125,8952.91015625,249431.859375,14316.6611328125,506171.90625,40874.98046875,482273.75,986188.125,368766.78125,102751.96875,36582.26953125,2305971,237907.28125,65188.4609375,53501.5625,0,35435.80078125,161670.375,5157.80322265625
"Alaska",2010,48452.84765625,95491.5859375,91743.3671875,26004.244140625,99940.8125,8795.4892578125,308458.96875,14446.66015625,514279.84375,40484.3046875,539142.5,1144581.125,473124.25,104676.15625,50663.99609375,2374186.25,205034.046875,80698.3671875,53099.55078125,0,43645.95703125,340205.5,4695.73046875
"Alaska",2011,49409.83203125,90995.8046875,93457.0703125,20971.486328125,105768.8125,8677.73828125,301132.375,14776.68359375,505172.9375,40660.56640625,546793.5625,1246690.25,465496.78125,103751.9140625,46799.0703125,2369530,262548.03125,86560.0390625,56608.51953125,0,44029.23828125,372372.21875,4616.2294921875
"Alaska",2012,48904.87109375,86192.3125,100451.421875,20600.61328125,107941.109375,9113.9462890625,282139.09375,15224.6259765625,543957.1875,37343.57421875,549170.875,1308704.75,488292.8125,87120.1796875,45991.32421875,2229770.25,250275.890625,84666.4921875,56409.13671875,0,43798.046875,370725.21875,4715.611328125
"Alaska",2013,47450.015625,83932.8046875,108373.40625,21099.08203125,108234.8671875,9136.095703125,296876.65625,14186.943359375,522848.0625,43052.29296875,596601.25,1296903.875,479711.15625,71091.6953125,44468.06640625,2294224,291915.40625,85103.375,55933.21484375,0,40270.40234375,309123,4796.666015625
"Alaska",2014,43032.63671875,85112.9453125,121215.3984375,20210.578125,100857.515625,8809.0537109375,326805.21875,15013.83203125,524056.28125,36114.72265625,617268.5625,1257381.75,485173.625,71315.9921875,42336.38671875,2253140,266331,78422.5234375,55299.48828125,0,40699.34765625,203305.65625,4855.7353515625
"Alaska",2015,42149.88671875,84601.046875,119105.8828125,21038.548828125,100141.8671875,8890.3359375,300527.71875,8331.42578125,511510.6875,39193.7734375,553473.3125,1325397.5,469316.1875,96759.125,37692.2265625,2358248.25,280138.21875,74246.34375,54516.046875,0,46699.4296875,131160.84375,4332.060546875
"Alaska",2016,45022,77275,43775,33378,103778,8516.271484375,283145,8152.02880859375,534733,35844,633217.9375,1455623,447387.8125,91864,35029.41015625,2074993,265330,74580.453125,54980.0390625,0,39416.1796875,132158,4875
"Arizona",1997,0,0,242793.671875,159316.375,769965.6875,86912.4453125,268292,57986.3515625,1207733.125,119237.3984375,NA,NA,951847.6875,396552.125,171742.359375,4830985.5,741453.125,257169.09375,287032.375,0,266873,301280.25,329718.65625
"Arizona",1998,0,361883.71875,150887.109375,172050.859375,783964.25,88037.9453125,271807.5,62506.23046875,1285533.5,127443.046875,1056011.125,1781374.375,969109.0625,415950.84375,161662.984375,5041443.5,778744.4375,204909.765625,296251.0625,0,203583.03125,190084.96875,241222.46875
"Arizona",1999,0,468987.65625,157686.671875,184899.640625,781657.25,86929.0234375,282987.875,65384.75,1643566.75,145116.359375,1093281.125,1083486.5,692341.4375,440872.03125,157267.890625,5353886.5,878114,183607.09375,307337.65625,0,169186.96875,197673.015625,220538.25
"Arizona",2000,0,478845.9375,171883.34375,195645.4375,767097.8125,90765.25,380343.25,76180.015625,1694331.5,145515.859375,1230936.875,2043513.375,1137443.75,449120.84375,170005.859375,5704004,1242135.125,191186.03125,321160.375,0,146328.765625,202956.109375,198767.28125
"Arizona",2001,0,541613.5625,177193.75,204237.09375,783743.4375,99823.5234375,361974.4375,92513.375,1811839.125,152869.25,1495353,2480013.75,975773.75,527814.4375,208638.1875,5892126.5,1280863.375,218299.890625,329832.59375,0,121472.09375,347743.4375,234960.796875
"Arizona",2002,0,518651.78125,183551.609375,213939.890625,891451.8125,107692.765625,346882.75,97704.46875,1937596.5,161018.375,2114369,2562766.5,755804.6875,607180.375,250310.390625,6114629.5,1327150,295148.4375,344154.34375,0,169941.984375,489355.6875,271408.375
"Arizona",2003,0,556520.5625,201332.3125,244523.046875,912338.4375,114527.4140625,386359.84375,94518.8828125,1940826.75,161036.8125,2552053,2559699.25,988432.5625,579950.3125,279643.15625,6537784,1504811.625,357476.59375,358289.5,0,225350.5,460887.3125,290344.9375
"Arizona",2004,0,783389.5,217175.28125,272371.03125,926952.875,121462.0078125,421890.90625,78678.234375,1932519.875,160108.578125,3017641.25,2480244,1263859.75,550470.3125,288988.90625,6904565.5,1666089,414495.40625,368810.53125,0,228868.484375,430920.90625,306771.84375
"Arizona",2005,0,779700.4375,228424.75,312425.34375,937609.1875,127493.0859375,437366.09375,92870.9765625,1972154.125,164877.78125,3199876.25,3375588.75,1246043.75,551486.0625,260145.625,7140095.5,1733360.875,417661.90625,385795.03125,0,194612.296875,299346.84375,476399.78125
"Arizona",2006,0,768676.3125,208085.53125,338624.71875,963153.3125,133801.859375,429262.65625,91027.3359375,2029748.875,179608.53125,3921605.75,2593847.75,1327468.75,601906.1875,240960.390625,7497928.5,1770284.875,413698.375,406443.15625,0,161453.859375,218309.875,424832.84375
"Arizona",2007,0,754985.625,219422.828125,363985.5,1059794.625,138242.71875,493342.53125,89336.09375,2074668.25,185681.25,4176443.75,2574960.5,1500618.625,673454.625,268273.90625,7825383,1843217.5,415939.625,407611.09375,0,150773.03125,239574,463833.4375
"Arizona",2008,0,711759.125,251312.828125,390324.84375,1124419.75,141198.96875,512314.40625,87389.6171875,2200064.25,195314.03125,3498300,4015859.25,1549249.875,699571.5,347236.84375,8274717,1999057.25,480599.875,419972.1875,0,136753.59375,364990.5,544480.4375
"Arizona",2009,793938.6875,637169.6875,245485.234375,449349.46875,1384004.25,157053.515625,564937.125,87693.7734375,2037705.375,188469.640625,3837541.25,4195116,1511774.125,713563.125,627081.9375,8366954,2107205.75,710581.5,419572.84375,0,153173.890625,810986.3125,506075.3125
"Arizona",2010,832033.4375,640070.875,210340.546875,522492.71875,1425486,161294.484375,673774,89760.9765625,1843086.75,174264.75,3641389.25,5102966.5,1323281.625,653460.3125,800743.25,8130396.5,2302782,863130.625,420615.125,0,115434.2578125,2071759.125,337442.1875
"Arizona",2011,860178.25,628853.375,199943.125,562673.0625,1489678.75,161981.796875,600431.1875,91893.5,1732533.375,161066.5,3309167.25,5927741.5,1271917.5,560855.6875,748717.5,7653915,2103469,844716.4375,431624.40625,0,94308.4296875,1718661,214909.203125
"Arizona",2012,755414.0625,607461.1875,262755.53125,605797.1875,1493479.25,166894.640625,547592.4375,95606.2890625,2248956.75,159872.15625,3171855,5413791.5,1318188.5,544574.75,688177.0625,7379012.5,2266240,867673.25,436993.15625,0,52210.33203125,1112177.75,148969.6875
"Arizona",2013,731132.75,596558.375,240724.9375,1649825,1551310.625,167102.484375,543000.3125,89089.9453125,2287331.75,169500.953125,3544017.5,5029169.5,1456140.25,546134.5625,654058.75,6953030.5,2191730.5,849834.8125,439274.65625,0,-22728.693359375,692198,157779.59375
"Arizona",2014,697225.0625,583585.3125,253925.1875,1810221.625,1557407.25,163103.375,515641.84375,92852.015625,2327105.25,163609.734375,3881737,5346763.5,1461952.375,578319.375,623523.25,7227458.5,2289005,744720.25,435926.1875,0,32784.546875,453144.34375,0
"Arizona",2015,673357.875,581685,288547.59375,1867651.875,1574637.75,156185.015625,502139.90625,80287.9453125,2316891,169569.078125,3936077.5,5608458.5,1586747.875,579260.6875,572836.8125,7103296,2661088.25,715673.125,429796.53125,0,53489.5234375,317522.34375,0
"Arizona",2016,620675,576903,47786,658760,1524773,143704.671875,432158,83407.234375,2563081,169870,3957936.25,7951118,2988505.5,618931,530848.625,7137123,2847428,663255,426049.53125,0,44727.51953125,278520,0
"Arkansas",1997,0,0,270636.0625,89039.5078125,600975,108600.59375,115985.0546875,48898.88671875,651853.25,45467.2265625,NA,NA,468785,114646.1953125,93968.109375,2795523,415304.78125,145347.46875,226531.859375,0,68660.1640625,371979.15625,10619.666015625
"Arkansas",1998,0,183279.21875,239791.46875,111404.7421875,599396.25,112866.7265625,113842.8125,54818.41015625,672908.8125,58019.3125,747505.25,2216460,536704.875,116942.859375,105576.21875,2996554.5,424090.40625,141440.09375,221751.84375,0,36864.13671875,246032.421875,11408.6474609375
"Arkansas",1999,0,234150.296875,237051.5625,142120.515625,600216.5625,101320.3203125,131248.390625,59648.25,728164.5625,64075.5078125,707473.4375,2355217.5,570426.5625,133388.875,109837.046875,3094549.5,447948.59375,146533.375,224070.09375,0,33076.58984375,241923.640625,13567.5400390625
"Arkansas",2000,0,231507.9375,262557.53125,170599.71875,599208.4375,99702.3984375,136868.40625,65212.69921875,831313.1875,57854.50390625,710687.375,2297827.25,538933,141534.15625,121434.90625,3166992,420480.4375,134894.53125,228359.375,0,46305.40234375,213790.625,14054.486328125
"Arkansas",2001,0,253136.96875,272286.625,191336.25,609400.9375,102263.453125,157781.921875,67482.546875,880527.0625,62460.8046875,862636.5625,2389902,609840.1875,150220.9375,156379.9375,3262079.25,397131.71875,149510.53125,227128.171875,0,32741.79296875,326885.6875,14243.6376953125
"Arkansas",2002,0,235682.109375,283564.21875,212619.796875,676321.4375,106069.578125,178998.078125,70577.4921875,934057.5,67329.890625,1071054.875,2439029.5,667924.1875,159632.8125,183493.96875,3376553.5,377502.84375,169408.15625,231167.296875,0,34317.19140625,437891.78125,14526.2412109375
"Arkansas",2003,0,232365.140625,252807.8125,224318.109375,679176.5625,112101.0546875,180229.125,79690.1015625,936316.9375,71463.2578125,1085642,2661792.25,680912,162977.25,195062.578125,3524494.5,407028.03125,193591.421875,237217.625,0,28307.32421875,410261.875,16044.568359375
"Arkansas",2004,0,338402.5625,221872.75,234202,684978.625,120742.8671875,180349.265625,79223.3671875,932980.8125,75001.3203125,1236306.875,2716385.75,690614.0625,165222.359375,195734.453125,3645450.5,432908.46875,209228.4375,242657,0,21121.037109375,381395.6875,17404.16796875
"Arkansas",2005,0,331028.53125,148489.828125,221869.078125,697981.9375,134623.03125,178392.78125,77462.9375,929370.875,75502.0625,1287643.375,2897525,558451.4375,142553,183930.6875,4012537.25,291067.15625,238578,253890.03125,0,22491.37109375,276245.15625,16589.78515625
"Arkansas",2006,0,320947.875,126009.28125,254403.03125,702256.25,146602.125,192800.21875,74403.1015625,970171.25,73141.265625,1339610.5,2919057.75,571240.25,137312.234375,178381.859375,4160854.5,295645.4375,230797.15625,272349.03125,0,18018.224609375,254556.109375,17290.61328125
"Arkansas",2007,0,315946.21875,126095.5625,249753.90625,731161.4375,159209.5,171572.6875,73416.7890625,995496.1875,73469.5703125,1381887.125,3083567.5,587526.375,159908.203125,196344.453125,4263520,306690.3125,225063.3125,273966.5625,0,18674.408203125,304746.03125,18314.66015625
"Arkansas",2008,0,301987.09375,128149.640625,279807.5,736260.125,171475.90625,167120.359375,71808.0234375,1076282.375,87211.296875,1479147.875,3067220.75,603006.75,160515.546875,232308.328125,4319495,314732.875,232637.140625,286098.6875,0,15178.876953125,341183.5625,17407.66796875
"Arkansas",2009,321037.1875,277860.84375,101936,284963.625,828605.6875,198953.40625,162770.546875,73197.15625,1064849.875,66700.6328125,1499048.75,3131469.75,530751.25,164116.0625,368254.375,4650533.5,273154.875,299303.65625,286873.75,0,18358.345703125,581185.4375,18087.8359375
"Arkansas",2010,323473.875,282210.40625,116837.515625,330907.5625,815710.0625,213426,198985.828125,73994.6015625,1070032.25,66462.1328125,1717949.75,3335080.75,622215.625,189124.46875,419390.0625,4930356,325576.875,343692.125,290450.28125,0,17786.96484375,1120688.25,16988.044921875
"Arkansas",2011,324016.15625,273348.71875,135895.109375,582296.3125,819628.75,224275.46875,241167.78125,76104.328125,1094536,69816.15625,1801957.375,3439343.75,619346.6875,181606.5625,389973.46875,4971275.5,348499.4375,352855.21875,299727.1875,0,16940.08203125,815091.25,257.775421142578
"Arkansas",2012,310312.03125,265603.75,138112.765625,543284.625,809264.375,236486.375,199956.96875,78764.09375,1497729.875,89854.0078125,1928234,3970095.75,697273,183044.53125,360694.5,4470877.5,353978.03125,352677.5,300896.09375,0,15440.017578125,650972.5625,16587.2578125
"Arkansas",2013,303142,255422.21875,149790.359375,525940.625,822169.4375,239515.046875,173268.5,73434.6015625,1392366.5,93845.9140625,2069897.75,3770082.25,646984.5625,184933.609375,341578.875,4398150,357519.84375,344562.4375,298214.1875,0,13735.6005859375,539586.9375,16824.267578125
"Arkansas",2014,294610.25,250943.421875,141080.234375,490464.03125,812706.0625,226158.21875,165225.9375,73912.1171875,1392626.375,82160.84375,2403553.25,3960841.75,606349.6875,194654.9375,320977.03125,4397766,360030.21875,308909.75,293700.53125,0,11358.71875,359539.21875,15979.8388671875
"Arkansas",2015,290608.96875,247625.03125,136844.578125,473642.3125,815428.25,219123.71875,175425.703125,81529.9453125,1365748.5,87800.8046875,2781097,4465128,606928,197178,291935.84375,4403078,342229.75,287937.8125,285835.6875,0,9313.4423828125,250200,15265.8369140625
"Arkansas",2016,278169,243802,137966,478104,789715,207526.296875,167482,81667.1328125,1551943,84946,2804362.5,4780825.5,562262.625,197134,273420.78125,4411761,353822,268087.625,278216.40625,0,7039.3798828125,204938,14579
"California",1997,0,0,1345716.125,1599326.25,5244791.5,438259.1875,4527636.5,440452.625,9779356,906951.9375,NA,NA,9770457,3100728.5,1105442.875,40933568,10045782,2106420,1677694.125,0,7181193.5,5342350.5,1370447.375
"California",1998,0,2367555,1399879.125,1646474.875,5351688,445319.125,4400840.5,494415.6875,10147133,924141.3125,6728103.5,22718046,10363255,3171197,1296719.5,44756996,10421056,1908811.5,1697645.75,0,5814586.5,3434365,1297728
"California",1999,0,3066764.75,1536193.25,1669112.125,5380654.5,441618.5,4557663,514999.375,12219532,949851.625,7437020.5,24567744,10761437,3316133.5,1287949.75,46925624,11012106,1608788.5,1738066,0,5966580.5,3530703.75,1312496.5
"California",2000,0,3081181.25,1753113.875,1526061.875,5148018,458847.21875,4306013,575786.75,13769279,1002873.625,7806201.5,26217272,12566703,3510952.25,1374891,49953628,11951463,1496683.125,1794620.75,0,4963660,3285008,1372430
"California",2001,0,3422867.25,1821773.625,1936470,5152134,484071.5,4500040.5,695311.4375,14704007,1087099.125,8639802,28420652,14472867,3832351.75,1646382.625,54597072,12242786,1422130,1824945,0,4175435,4783672.5,1662497.875
"California",2002,0,3296420.75,1900655,2344607.75,5656323.5,499781.4375,4718366,685853.0625,15706420,1175740.25,9798618,30442902,16438954,4168364.75,1812015.875,59446184,12609423,1507840.375,1868514.375,0,3415756.5,6257854,1953040.875
"California",2003,0,3441383,1739388.375,2517889,5631494,518202.4375,5165394.5,674738.8125,16348226,1211682,10919243,32372400,15866979,4149962.25,1898873,60569704,13339317,1565948,1920359.125,0,4008496,7047734.5,2843989.75
"California",2004,0,4644029,1574754.375,2669021.25,5579446,522882.65625,5563096.5,646724.75,16866748,1238980.25,10457587,35500352,15658419,4107965.75,1916018.125,61289736,13959861,1651830.125,1965228,0,4120193,7762670.5,3680394.25
"California",2005,0,4363316.5,1389959,2963581.25,5563178,538127.375,6129796.5,661910.0625,15158121,1252755.5,11051756,39262096,16190555,4378600.5,1810196.75,61633324,12926266,1863536,1999523.375,0,4259794,5434139,3913921.25
"California",2006,0,4091791,1446017.5,3139116.25,5593162,557782.75,6467527.5,612541.25,15810498,1287424.125,11900671,36083480,16788506,4904593.5,1747659.125,62422908,13260381,1797524.375,2006380.625,0,4097416,4845233.5,3159405
"California",2007,0,3973540.5,1648805.375,2035624.625,6088761,572070.25,6348137.5,597774.625,18593522,1375123,11849273,35886704,17310568,4885863,1974479.625,65640048,14181391,1891331.375,1987071.875,0,3771334.5,5041030,2556453
"California",2008,0,3850916.5,1861797.25,2152126.75,6155735.5,591646.3125,6628856,587596.3125,20650122,1440483.375,12895387,37711316,17749922,5056052.5,2479058.25,67492896,15180432,2131426,2041339.5,0,3652250,6371314.5,2246981.75
"California",2009,4261242.5,3568940.25,1866850.625,2281922.75,7372123,643209.9375,7189980,586823.9375,20811288,1296600.25,13786973,40927824,17937888,5041926,3824301.5,65782912,14433910,2913973.25,2019055.5,0,3896110,10474814,2062938.125
"California",2010,4423028,3561759.25,1995107.625,3322185.75,7547327,687046.8125,8186130.5,600722.6875,22350512,1234882.375,14607708,39842628,17470458,4991698,4623763.5,62842820,12962973,3847483.75,2003004.25,0,4345110.5,12897725,1782385.625
"California",2011,4468973.5,3443952,1375987.875,3815083.75,7820853.5,708352.9375,7091898,617805.5,22790320,1208404.75,19693994,51431688,17652148,4782467.5,4391188.5,60398860,12883720,4047880.25,2045544.75,0,4011913.5,20604898,1644565.125
"California",2012,3997710.5,3326487.75,831809.6875,4383466,7721601,750602.0625,7115261.5,651738,24650034,1281757.625,16617703,47952304,17610016,4705107,4223064.5,60426560,13784092,4213136.5,2034107.875,0,3479678.75,16348695,1505168.75
"California",2013,3877777,3237389.25,839081.1875,4463906.5,7989520,765473.5,6922629,607851.9375,23605848,1207399.5,22832856,50044336,17825178,4771803.5,4274888,59417604,14025612,4377352.5,2009451.125,0,3359490,12360459,1556491.625
"California",2014,3674937.5,3155346.25,884430.1875,4636730,7925796.5,778924.125,6640036.5,669289.375,24251608,1264722.125,21919302,56805356,18773238,4554881,4219237,60396416,16117717,4063551,1974156.5,0,3146474.75,8449361,1546198.25
"California",2015,3460965.5,3144151.75,963705,4984688,7739822,748736.3125,6317464.5,692610.0625,24954922,1311168.625,21759578,84584960,19531972,4850193,3982073.25,65262256,18134004,4064123,1914899.375,0,2869903,5738260.5,1528175
"California",2016,3027145,3079440,1042184,5182384,7195591,684731.875,6536906,677665.625,26706188,1359466,21432466,78671320,20692808,5072765,3726363.25,68892072,19978300,3691227,1862781,2e+05,2632008.75,5397144,1511574
"Colorado",1997,0,0,110387.203125,119954.6015625,476409.21875,60621.2265625,295603.96875,412288,1228694.5,158338.25,NA,NA,1267231.875,569505.25,112646.8359375,4752320.5,489300.25,133922.703125,222934.625,0,154656.96875,340077.40625,485421.9375
"Colorado",1998,0,332453.625,107561.0078125,126333.1640625,475844.84375,58299.58203125,357283.625,32538.896484375,1212464.625,155460.421875,575345,2278284.5,1236935.125,595806.0625,123933.8359375,5189529,544268.5625,112053.703125,220456.203125,0,112847.25,212638.875,0
"Colorado",1999,0,424433.84375,107589,133495.96875,467646.90625,49279.3359375,377722.84375,39612.328125,1327055.625,158836.890625,666725.75,2206408,1314021.75,650105.625,117167.3671875,5446849.5,553572.3125,99634.375,230625.046875,36675.859375,76692.171875,204618.8125,0
"Colorado",2000,0,425210.21875,118371.6484375,144601.515625,449476.5,46980.078125,430264.34375,49509.24609375,1402698.75,162735.796875,709750.0625,2507851.25,1397558.625,748554.6875,125624.109375,5654310.5,636302.75,85211.4609375,232861.34375,42278.53125,65146.3515625,211524.515625,0
"Colorado",2001,0,486531.40625,135778.34375,169310.046875,455716.5625,45882.40625,465720.25,46437.890625,1494020.25,176608.859375,793288.5,2650929,1342331.125,817679.6875,153503.515625,5971487,944222.25,85797.6484375,237947.484375,43789.73828125,73425.5703125,469876.34375,247604.8125
